artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Liquid Liquid,0.0124,0.6809999999999999,323493.0,0.752,0.077,-10.531,0.0531,115.405,0.32299999999999995,42.0,7,1,2,"['ambient', 'atmosphere', 'healing', 'meditation', 'new age', 'sleep']"
Liquid Mind,0.924714286,0.108571429,365223.7143,0.123721429,0.100664286,-22.87221429,0.045121429000000005,89.38514286,0.034042857,42.57142857,0,1,28,"['ambient', 'atmosphere', 'healing', 'meditation', 'new age', 'sleep']"
Liquid Stranger,0.0171,0.665,392592.0,0.601,0.208,-7.981,0.0294,105.002,0.0999,54.0,6,1,2,"['brostep', 'downtempo', 'drill and bass', 'edm', 'electro house', 'electronic trap']"
Liquid Tension Experiment,0.0003295,0.3545,465713.5,0.9295,0.3565,-4.0355,0.07115,141.227,0.6095,45.5,7,1,2,"['instrumental rock', 'jazz metal', 'neo classical metal', 'progressive metal', 'shred']"
Liquido,0.0008759999999999999,0.617,236150.0,0.607,0.0918,-7.015,0.0231,102.068,0.446,68.0,1,1,2,"['german alternative rock', 'german pop rock']"
Liquits,0.00818,0.71,218013.0,0.698,0.105,-5.994,0.0373,133.984,0.973,59.0,4,1,2,"['latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol']"
Lira Incaica,0.971333333,0.609,185826.3333,0.363333333,0.314666667,-14.32666667,0.0486,105.0673333,0.6023333329999999,0.333333333,7,1,3,[others]
Liran' Roll,0.1878925,0.45375,276374.0,0.676125,0.176125,-6.414625,0.05855,147.891125,0.42765,50.875,0,1,16,"['rock en espanol', 'rock urbano mexicano']"
"Lisa ""Left Eye"" Lopes",0.051071429,0.764857143,264444.8571,0.716571429,0.297685714,-5.602,0.104,121.9361429,0.646857143,53.28571429,3,0,7,"['hip pop', 'r&b', 'urban contemporary']"
Lisa Beckley,0.964,0.0847,205493.0,0.0856,0.289,-24.716,0.0405,84.245,0.0764,49.0,2,0,1,[others]
Lisa Beznosiuk,0.923,0.471,253080.0,0.0484,0.0965,-22.848000000000006,0.0491,131.192,0.407,42.0,10,0,1,"['classical flute', 'classical performance']"
Lisa Brown,0.733,0.32299999999999995,206333.0,0.386,0.0831,-7.2360000000000015,0.0319,150.82299999999995,0.263,32.0,4,1,1,['contemporary gospel']
Lisa Ekdahl,0.7120000000000001,0.615,248307.0,0.459,0.0887,-10.156,0.0313,142.025,0.457,50.0,1,1,2,"['classic swedish pop', 'swedish jazz']"
Lisa Fischer,0.14300000000000002,0.634,319880.0,0.5770000000000001,0.183,-7.579,0.0303,116.212,0.4,44.0,4,0,2,"['new jack swing', 'quiet storm', 'urban contemporary']"
Lisa Gerrard,0.751933333,0.199086667,225978.7333,0.153646667,0.115866667,-21.81526667,0.039353333,105.359,0.044566667,49.86666667,9,1,15,"['bow pop', 'ethereal wave', 'neoclassical darkwave', 'oceania soundtrack']"
Lisa Hannigan,0.821,0.467,179827.0,0.22,0.11,-12.636,0.0327,119.188,0.332,50.0,3,1,2,"['chamber pop', 'irish singer-songwriter']"
Lisa Hartman Black,0.308,0.507,268960.0,0.411,0.106,-8.657,0.0276,102.806,0.184,55.0,10,1,2,[others]
Lisa Kekaula,0.0744,0.574,246927.0,0.952,0.468,-3.6355,0.12675,154.0275,0.4425,51.5,5,1,4,[others]
Lisa Lisa,0.0405,0.8440000000000001,404213.0,0.647,0.106,-9.248,0.0877,115.164,0.58,53.0,7,1,2,"['anime rock', 'j-pixie', 'otacore']"
Lisa Lisa & Cult Jam,0.04194913,0.7526086959999999,303731.5217,0.7045652170000001,0.214495652,-8.779695652000001,0.067947826,119.7898696,0.747086957,37.17391304,1,1,23,"['electro', 'freestyle', 'funk', 'new jack swing', 'quiet storm', 'urban contemporary']"
Lisa Loeb,0.54975,0.638,192643.25,0.53,0.126975,-7.86675,0.0558,138.8475,0.55125,47.25,1,1,8,"['lilith', 'new wave pop', 'pop rock', 'singer-songwriter']"
Lisa Loeb & Nine Stories,0.475,0.67,184333.0,0.607,0.126,-6.827000000000001,0.0496,80.396,0.375,47.0,1,1,2,"['lilith', 'pop rock']"
Lisa Lopez,0.488,0.805,222476.0,0.6970000000000001,0.0922,-7.349,0.0363,125.842,0.721,69.0,11,0,2,[others]
Lisa McClendon,0.7509999999999999,0.632,320027.0,0.269,0.113,-9.839,0.0306,105.049,0.247,40.0,1,1,2,"['gospel', 'gospel r&b']"
Lisa Stansfield,0.275515385,0.6264615379999999,282840.8462,0.675538462,0.1792,-8.533846153999999,0.097815385,105.3606923,0.703076923,46.23076923,11,0,13,"['british soul', 'dance pop', 'disco', 'new wave pop', 'soft rock']"
Lisahall,0.0381,0.659,293853.0,0.431,0.233,-8.974,0.0311,145.941,0.459,35.0,9,1,2,[others]
Lisandro Meza,0.192,0.619,227573.0,0.526,0.0591,-10.491,0.0991,92.174,0.872,52.0,5,0,2,"['cumbia', 'folclor colombiano']"
Lise de la Salle,0.993,0.341,357747.0,0.0142,0.113,-28.293000000000006,0.0388,76.382,0.0384,55.0,2,1,2,['classical piano']
Lisette Melendez,0.009737,0.644,290420.0,0.955,0.1977,-4.246,0.04705,119.0205,0.7495,38.0,11,1,4,['freestyle']
Liszt Ferenc Kamarazenekar,0.982,0.266,416933.0,0.0341,0.104,-24.41,0.0445,114.729,0.101,9.0,7,1,2,[others]
Lit,0.007152800000000002,0.4642,206022.2,0.8976,0.388,-3.5248,0.05476,98.002,0.5479999999999999,52.4,4,1,10,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
Lita Ford,0.054069000000000006,0.513928571,258847.5714,0.767428571,0.228685714,-10.48621429,0.039035714,128.62407140000002,0.538785714,36.0,5,1,14,"['album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock']"
Litany,0.0358,0.6920000000000001,186781.0,0.452,0.157,-8.18,0.116,184.876,0.623,62.0,6,1,2,"['electropop', 'indie electropop', 'indie poptimism', 'indie soul', 'indietronica', 'vapor soul']"
Little Anthony & The Imperials,0.7978,0.500066667,151866.6,0.314133333,0.254693333,-13.1534,0.039806667,118.3611333,0.460666667,27.06666667,7,1,30,"['brill building pop', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues']"
Little Beaver,0.2685,0.7382857140000001,266933.1429,0.490428571,0.193942857,-14.96657143,0.0343,135.50728569999998,0.857142857,30.57142857,11,0,14,"['classic soul', 'funk', 'jazz funk', 'soul', 'soul jazz']"
Little Big Town,0.337786207,0.569172414,234959.7586,0.657413793,0.227482759,-6.201413793,0.034627586,128.7976552,0.507103448,56.34482759,9,1,29,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']"
Little Caesar,0.00333,0.613,328160.0,0.77,0.318,-8.626,0.0447,116.129,0.607,34.0,2,1,2,"['glam metal', 'hard rock', 'modern hard rock', 'sleaze rock']"
Little Chief,0.2365,0.43,265170.5,0.504,0.171,-10.1935,0.03125,100.529,0.1685,49.5,3,1,4,"['arkansas indie', 'indiecoustica', 'stomp and holler']"
Little Dragon,0.23702125,0.632625,238011.875,0.607375,0.1154,-6.8679999999999986,0.0794875,131.060125,0.597875,56.5,2,1,16,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']"
Little Eva,0.7835,0.6465,156796.0,0.4489,0.1776,-10.7327,0.03489,112.7813,0.7505,23.0,0,1,20,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']"
Little Feat,0.27371723800000003,0.522370166,248530.6133,0.59078453,0.402034254,-11.15681215,0.060607182,124.466116,0.673464088,31.40883978,7,1,181,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock', 'swamp rock']"
Little Jimmy Dickens,0.7857222220000001,0.615722222,156227.3333,0.473388889,0.242561111,-9.8215,0.058633333,140.80366669999995,0.822833333,7.444444444,4,1,36,"['country gospel', 'traditional country']"
Little Jimmy Scott,0.636857143,0.395428571,150003.7143,0.2891,0.196214286,-9.720571429,0.034971429,109.2398571,0.302142857,6.0,10,1,14,[others]
Little Joe,0.513875,0.456125,180923.375,0.47725,0.242525,-5.35925,0.0303,111.11625,0.617875,12.75,9,1,8,['tejano']
Little Joe & La Familia,0.461175,0.4795,269586.5,0.434,0.58225,-10.20725,0.03105,109.27225,0.616,23.75,7,1,8,['tejano']
Little Joe And The Latinaires,0.414466667,0.589,186480.8889,0.382555556,0.167688889,-9.250333333,0.046866667,134.2825556,0.8048888890000001,13.33333333,3,1,18,[others]
Little Johnny Griffin,0.643,0.441,178467.0,0.649,0.45,-5.699,0.0749,174.912,0.7759999999999999,1.0,3,1,2,[others]
Little Junior Parker,0.6033333329999999,0.603666667,159417.6667,0.563666667,0.178266667,-8.332666667,0.064233333,102.43,0.6103333329999999,7.333333333,11,1,6,[others]
Little May,0.775,0.662,199360.0,0.384,0.117,-12.634,0.0281,128.99200000000002,0.261,57.0,6,1,2,['indie folk']
Little Milton,0.3236,0.612,301163.6,0.5032,0.15342,-10.957,0.08564,137.809,0.5868,21.0,10,1,10,"['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul']"
Little Mix,0.17353588600000006,0.645114286,221812.8286,0.6991714290000001,0.26683428600000003,-4.8510285710000005,0.07147714299999999,107.6081143,0.534542857,67.48571429,7,1,35,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
Little Peggy March,0.722,0.638,148160.0,0.44,0.515,-10.892,0.0348,125.495,0.904,53.0,0,1,2,['brill building pop']
Little People,0.2525,0.652,222267.0,0.6825,0.105,-10.1805,0.0394,120.685,0.5585,49.5,6,1,4,"['electronica', 'ninja', 'trip hop']"
Little Richard,0.53707551,0.561571429,168048.3776,0.6058265310000001,0.197990816,-8.870214286,0.074912245,122.4199592,0.791214286,27.29591837,0,1,196,"['rock-and-roll', 'rockabilly', 'soul']"
Little River Band,0.288051613,0.537612903,287719.3226,0.5497741939999999,0.141780645,-9.583774194,0.042935484,118.4161935,0.491032258,37.12903226,7,1,62,"['album rock', 'art rock', 'australian rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
Little Roy Wiggins,0.464,0.465,132565.0,0.415,0.0954,-10.532,0.0313,120.465,0.626,13.0,5,1,2,['steel guitar']
Little Shop Of Horrors Chorus,0.2995,0.67,189167.0,0.7295,0.2235,-14.095999999999998,0.04715,125.49,0.535,34.5,3,1,4,[others]
Little Sis Nora,0.7070000000000001,0.89,163810.0,0.672,0.177,-5.532,0.0621,126.036,0.598,62.0,7,1,2,[others]
Little Texas,0.1973,0.615142857,239064.7143,0.679285714,0.203657143,-9.104142857000001,0.030485714,127.8605714,0.701,44.0,4,1,14,"['country', 'country road', 'country rock']"
Little Walter,0.7419,0.5848,191239.9,0.511,0.1663,-10.7814,0.05918,122.0753,0.6874,35.1,7,1,20,"['acoustic blues', 'blues', 'chicago blues', 'electric blues', 'harmonica blues', 'louisiana blues', 'traditional blues']"
Little Willie John,0.77575,0.489375,158734.25,0.44725,0.1866,-8.38325,0.0486125,113.0065,0.601125,19.125,10,1,16,"['rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']"
LittleHorn,0.16855,0.6890000000000001,218293.0,0.459,0.15365,-15.6455,0.0598,132.386,0.6915,35.5,2,1,4,[others]
Liv Tyler,0.949,0.14400000000000002,178427.0,0.0307,0.0898,-30.109,0.0372,93.727,0.0358,46.0,7,1,2,[others]
Live,0.044896032,0.399727273,260928.5,0.729136364,0.18081363600000006,-7.869727273,0.05445,121.4673636,0.391690909,44.59090909,8,1,44,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']"
Livin' Joy,0.0183,0.728,220765.6667,0.7486666670000001,0.287666667,-8.382333333,0.042733333,128.2453333,0.841,59.33333333,5,0,3,"['disco house', 'diva house', 'eurodance', 'hip house', 'vocal house']"
Living Colour,0.074713,0.5712,273682.6,0.8601,0.39034,-5.0251,0.05424,114.2898,0.615,40.3,0,1,20,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'hard rock', 'rock', 'wrestling']"
Living In A Box,0.325,0.595,232720.0,0.6945,0.20495,-12.854,0.04025,124.4775,0.76,48.0,5,1,4,"['dance rock', 'new romantic', 'new wave pop']"
Livingston Taylor,0.649,0.604,188093.0,0.33,0.0996,-15.687,0.0326,95.275,0.745,30.0,5,1,2,['audiophile vocal']
Liz Callaway,0.727,0.40075,190877.5,0.3755,0.139925,-11.07183333,0.043633333,116.1201667,0.38675,44.5,11,1,12,"['hollywood', 'movie tunes', 'show tunes']"
"Liz Callaway, Howard McGillin, David Zippel, Lex de Azevedo, Larry Bastian, Larry Schwartz",0.862,0.312,144145.0,0.17600000000000002,0.129,-18.731,0.0307,85.936,0.199,44.0,0,1,2,['movie tunes']
Liz Damon's Orient Express,0.897,0.605,177693.0,0.234,0.114,-17.226,0.0265,101.915,0.4,21.0,8,1,2,[others]
Liz Phair,0.209684417,0.571666667,190952.1667,0.73825,0.2248,-6.5585,0.034558333,113.24058329999998,0.652333333,38.33333333,10,1,24,"['alternative pop', 'alternative rock', 'anti-folk', 'candy pop', 'folk', 'lilith', 'new wave pop', 'permanent wave', 'pop rock']"
Liz Story,0.99,0.341,230427.0,0.0419,0.113,-21.73,0.0391,136.357,0.0766,21.0,0,1,2,"['new age', 'new age piano']"
Liza Anne,0.7015,0.381,221446.5,0.251,0.10735,-10.057,0.0333,103.9425,0.1875,60.0,6,1,4,"['indie anthem-folk', 'indie folk', 'new americana']"
Lizz Robinett,0.335,0.625,138800.0,0.726,0.273,-2.144,0.031,119.994,0.5589999999999999,59.0,1,1,2,['otacore']
Lizz Wright,0.873,0.584,210520.0,0.21600000000000005,0.109,-15.300999999999998,0.0415,106.755,0.151,42.0,7,1,2,"['contemporary vocal jazz', 'neo soul', 'vocal jazz']"
Lizzie Miles,0.96,0.481,200606.5,0.05805,0.249,-23.056,0.0639,87.7025,0.342,6.0,0,1,4,['new orleans blues']
Lizzo,0.097198,0.716966667,182471.0667,0.807266667,0.300116667,-3.7613,0.12207,122.8863,0.6393,66.93333333,0,0,30,"['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']"
Lizzy Borden,0.00364,0.545,303493.0,0.82,0.239,-9.631,0.0394,135.091,0.62,35.0,0,1,2,"['glam metal', 'hard rock', 'metal', 'neo-trad metal']"
Ljuba Welitsch,0.956,0.2416,423391.8,0.1744,0.1346,-15.6038,0.04122,97.2478,0.11098,3.4,8,1,5,['classical soprano']
Llane,0.0519,0.82,290160.0,0.7829999999999999,0.111,-4.266,0.141,91.957,0.52,76.0,2,1,1,[others]
Lloyd Cole and the Commotions,0.134524286,0.604714286,219257.1429,0.5985714289999999,0.179471429,-12.37214286,0.0423,128.6831429,0.6198571429999999,34.71428571,9,1,14,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave']"
Lloyd Glenn,0.701,0.612,186553.75,0.54175,0.376175,-11.97425,0.061175,117.969,0.746,2.0,6,1,4,['piano blues']
Lloyd Green,0.726,0.397,162852.0,0.13,0.121,-22.218000000000004,0.0435,99.159,0.373,13.0,2,1,2,['steel guitar']
Lloyd Price,0.775333333,0.5166666670000001,147909.6667,0.5754444439999999,0.1756,-8.316555556,0.032433332999999995,109.2665556,0.7957777779999999,31.11111111,3,1,18,"['adult standards', 'brill building pop', 'doo-wop', 'louisiana blues', 'memphis blues', 'new orleans blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly']"
Llusion,0.8590000000000001,0.773,110250.0,0.403,0.1,-11.617,0.0449,80.003,0.537,69.0,8,0,2,[others]
Lluvia PQ,0.123,0.103,207707.0,0.999,0.407,-15.465,0.059,90.897,0.00126,65.0,10,0,2,[others]
Lo Fidelity Allstars,0.0399,0.6629999999999999,339213.0,0.868,0.0485,-9.624,0.112,100.481,0.348,43.0,10,0,1,"['big beat', 'breakbeat']"
Lobo,0.288166667,0.524833333,223532.25,0.4375,0.071766667,-12.03358333,0.031166667,100.2121667,0.592916667,45.83333333,6,1,24,['roots rock']
Local H,0.001935514,0.464428571,246556.1429,0.7605714290000001,0.167185714,-6.322285714,0.0906,131.0125714,0.425142857,44.42857143,1,1,14,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'post-grunge', 'rock']"
Local Natives,0.195012222,0.511444444,236242.7778,0.620111111,0.182944444,-7.209666667,0.040688889,107.94133329999998,0.431888889,54.22222222,11,1,18,"['electropop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'rock', 'shimmer pop', 'stomp and holler', 'vapor soul']"
Locc 2 Da Brain,0.00836,0.395,274786.0,0.813,0.35200000000000004,-4.405,0.0796,160.215,0.275,43.0,1,0,2,[others]
Logan English,0.883,0.581,195960.0,0.306,0.0961,-13.241,0.0469,118.258,0.608,7.0,11,0,2,['american folk revival']
Logan Mize,0.094833333,0.573333333,216534.0,0.735,0.212,-5.324,0.08776666699999999,135.303,0.607666667,57.66666667,5,1,6,"['contemporary country', 'country pop', 'country road', 'modern country rock', 'redneck']"
Loggins & Messina,0.416121053,0.522421053,269047.4386,0.453105263,0.198047368,-12.56112281,0.045135088,125.8471754,0.60145614,28.64912281,9,1,114,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'soft rock']"
London Musici,0.983,0.134,297173.0,0.0241,0.127,-28.635,0.0464,76.266,0.039,34.0,1,1,1,['chamber orchestra']
London Philharmonic Orchestra,0.945934641,0.241236601,426726.7582,0.137466667,0.1555,-20.69982353,0.049958824000000006,94.99091503,0.144656863,5.529411765,2,1,153,"['classical', 'classical performance', 'orchestra']"
London Sinfonietta,0.88,0.14804,525640.0,0.053270000000000005,0.1164,-28.7084,0.0398,102.3636,0.06846000000000001,40.0,10,0,5,"['avant-garde', 'chamber orchestra', 'classical', 'compositional ambient', 'contemporary classical']"
London Symphony Chorus,0.933,0.196,422406.5,0.1499,0.10255,-21.286,0.04405,83.8435,0.06515,21.5,7,1,2,['british choir']
London Symphony Orchestra,0.82763852,0.24084320000000006,305986.406,0.20011138,0.168182,-19.735044,0.0458366,101.76797,0.1316326,28.436,0,1,500,"['classical', 'classical performance', 'orchestra']"
"London Symphony Orchestra, Walter Susskind",0.964,0.14800000000000002,218115.0,0.0169,0.0702,-31.437,0.0427,93.1,0.0338,42.0,6,0,1,[others]
London Theatre Orchestra & Cast,0.0318,0.677,261880.0,0.6859999999999999,0.083,-9.464,0.0275,103.554,0.963,47.0,0,0,2,[others]
Londonbeat,0.0434,0.63,317933.0,0.595,0.0902,-14.986,0.038,113.561,0.878,38.0,11,0,2,"['eurodance', 'europop', 'hip house']"
Lone Justice,0.0417,0.608,205333.0,0.653,0.962,-11.662,0.0276,124.662,0.956,33.0,2,1,2,"['country rock', 'cowpunk', 'heartland rock', 'roots rock']"
Lone Star Ridaz,0.139,0.777,269440.0,0.633,0.114,-5.269,0.0636,81.036,0.877,38.0,1,0,2,[others]
Lonesome River Band,0.657,0.659,173733.0,0.541,0.239,-14.82,0.0343,124.803,0.905,37.0,5,1,2,"['banjo', 'bluegrass', 'bluegrass gospel', 'old-time', 'progressive bluegrass']"
Lonestar,0.25031,0.5607,225787.9,0.64755,0.163995,-6.44695,0.036175,127.26955,0.4725,47.35,5,1,40,"['contemporary country', 'country', 'country road']"
Long Beach Dub Allstars,0.07144866700000001,0.6114,209673.7333,0.789133333,0.236566667,-4.5026,0.096573333,122.3308,0.626466667,41.26666667,9,1,15,"['reggae rock', 'ska', 'ska punk']"
Long John Baldry,0.0674,0.458,192853.0,0.7240000000000001,0.32299999999999995,-8.547,0.0297,90.508,0.505,37.0,9,1,2,"['british blues', 'canadian blues']"
Longbranch/Pennywhistle,0.128,0.424,168493.0,0.525,0.181,-9.582,0.0286,170.88,0.522,40.0,0,1,2,[others]
Lonnie Donegan & His Skiffle Group,0.505,0.639,200293.0,0.643,0.0881,-6.644,0.0258,143.39700000000005,0.8079999999999999,14.0,2,1,2,['skiffle']
Lonnie Johnson,0.9305625,0.6475,182097.5,0.34111875,0.1148,-10.632125,0.08095625,119.3391875,0.7275625,4.25,2,1,32,"['acoustic blues', 'blues', 'country blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'traditional blues']"
Lonnie Liston Smith,0.5668333329999999,0.544166667,254488.8333,0.493016667,0.15858333300000002,-14.47033333,0.053133333,98.42016667,0.5751666670000001,32.33333333,2,0,12,"['jazz funk', 'soul jazz']"
Lonnie Mack,0.3941,0.5065,374233.5,0.5375,0.5342,-10.398,0.03655,110.738,0.6709999999999999,32.0,10,1,4,"['blues', 'blues rock', 'electric blues', 'modern blues', 'texas blues']"
Lonnie Youngblood,0.236,0.777,156373.0,0.626,0.119,-5.824,0.038,113.514,0.974,26.0,5,0,2,[others]
Lonr.,0.0691,0.74,164935.0,0.7609999999999999,0.142,-4.753,0.0851,146.144,0.453,64.0,0,0,2,[others]
Lookas,0.000704,0.657,190186.0,0.8270000000000001,0.065,-4.0360000000000005,0.0734,145.889,0.69,65.0,5,1,4,"['bass trap', 'brostep', 'catstep', 'electro house', 'electronic trap', 'traprun']"
Looking Glass,0.42325,0.601583333,221356.75,0.679916667,0.294166667,-9.52225,0.050383333,118.4278333,0.730083333,35.0,7,1,24,"['soft rock', 'sunshine pop']"
Loopable,0.112,0.6471286033206879,72652.0,2.03e-05,0.6629999999999999,-8.327,0.0,108.21929235555879,0.2775961313244989,46.0,9,1,1,['sleep']
Loose Ends,0.300464286,0.7312857140000001,296519.6429,0.5321428570000001,0.161771429,-12.64921429,0.059057143,105.4913571,0.751214286,33.85714286,8,0,28,"['brit funk', 'disco', 'electro', 'funk', 'jazz funk', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
Loose Joints,0.069195,0.789,425189.5,0.6795,0.0805,-7.8335,0.135,122.7555,0.8895,34.0,9,0,4,[others]
Loote,0.114466667,0.5902222220000001,196430.1111,0.6787777779999999,0.165355556,-5.683666667000001,0.090266667,125.60966670000002,0.522222222,66.77777778,7,1,9,"['dance pop', 'electropop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']"
Lopamudra Mitra,0.964,0.366,335973.0,0.206,0.0592,-10.192,0.0567,55.915,0.22,1.0,9,1,2,"['bangla', 'indian folk']"
Lord Creator,0.4885,0.66,151589.5,0.775,0.173,-6.523,0.052000000000000005,106.718,0.927,21.0,7,1,4,"['calypso', 'rock steady']"
Lord Echo,0.0491,0.723,420720.0,0.754,0.393,-9.376,0.0576,97.201,0.5920000000000001,62.0,10,1,2,"['electronica', 'funk', 'indie jazz', 'indie soul', 'nz reggae', 'soul']"
Lord Huron,0.599793103,0.509931034,267880.1724,0.553551724,0.225303448,-8.264,0.031803448,112.9508621,0.331393103,56.34482759,6,1,29,"['indie folk', 'stomp and holler']"
Lord Invader,0.8340212770000001,0.689191489,180009.9362,0.486021277,0.155165957,-10.73923404,0.1456,111.9604255,0.875,8.765957447,5,1,47,['calypso']
