,artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
9541,MarMar Oso,0.38799999999999996,0.7240000000000001,233023.0,-15.465,0.0808,-15.465,0.0456,79.0,5.0,79.0,5,1,2,['others']
9542,Maranatha! Instrumental,0.987,0.491,178533.0,-16.879,0.10400000000000001,-16.879,0.0336,33.0,2.0,33.0,2,1,2,['christian relaxative']
9543,Maranatha! Music,0.8490000000000001,0.195,249360.0,-19.617,0.267,-19.617,0.0352,44.0,2.0,44.0,2,1,2,"['christian music', 'christian relaxative', 'classic praise', 'messianic praise', 'world worship', 'worship']"
9544,Maranatha! Praise Band,0.239,0.596,196162.0,-13.470999999999998,0.114,-13.470999999999998,0.026000000000000002,37.0,8.0,37.0,8,1,2,"['christian relaxative', 'classic praise', 'world worship', 'worship']"
9545,Maranatha! Vocal Band,0.871,0.341,185000.0,-15.276,0.091,-15.276,0.0309,33.0,2.0,33.0,2,1,2,"['christian relaxative', 'classic praise', 'worship']"
9546,Marbella Corella,0.731,0.7509999999999999,272744.0,-10.745,0.115,-10.745,0.0411,20.0,9.0,20.0,9,0,2,['others']
9547,Marc Almond,0.276,0.647,267955.0,-12.145999999999999,0.062333333,-12.145999999999999,0.0298,49.66666667,10.0,49.66666667,10,1,3,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
9548,Marc Anthony,0.482889935,0.5519542479999999,295912.8954,-5.698326797000001,0.23350719,-5.698326797000001,0.052426144,50.18954248,2.0,50.18954248,2,0,153,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']"
9549,Marc Antoine,0.513,0.619,306560.0,-7.16,0.063,-7.16,0.0328,33.0,7.0,33.0,7,1,2,"['rumba', 'smooth jazz']"
9550,Marc Breaux,0.81,0.424,214040.0,-12.478,0.34,-12.478,0.0364,5.0,0.0,5.0,0,1,1,['others']
9551,Marc Broussard,0.05935,0.7559999999999999,290587.0,-7.7010000000000005,0.233,-7.7010000000000005,0.0826,47.0,11.0,47.0,11,0,4,"['acoustic pop', 'lafayette indie', 'neo mellow']"
9552,Marc Cohn,0.6376666670000001,0.5066666670000001,268542.1667,-14.47616667,0.16285,-14.47616667,0.036816667000000004,43.83333333,0.0,43.83333333,0,1,12,"['folk', 'lilith', 'mellow gold', 'pop rock']"
9553,Marc Dorsey,0.647,0.6659999999999999,264933.0,-9.246,0.0801,-9.246,0.0319,45.0,8.0,45.0,8,1,2,['new jack swing']
9554,Marc Hantaï,0.995,0.386,302080.0,-26.494,0.19699999999999998,-26.494,0.054000000000000006,43.0,2.0,43.0,2,0,2,['others']
9555,Marc Johnson,0.982,0.084,427360.0,-33.475,0.0597,-33.475,0.040999999999999995,49.0,8.0,49.0,8,0,1,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz double bass', 'jazz fusion']"
9556,Marc Jordan,0.6085,0.7395,221060.0,-14.0925,0.09665,-14.0925,0.06025,30.5,11.0,30.5,11,1,4,"['deep soft rock', 'yacht rock']"
9557,Marc Lavoine,0.4945,0.5720000000000001,218386.5,-13.832,0.0957,-13.832,0.05325,53.5,5.0,53.5,5,1,4,"['chanson', 'french pop']"
9558,Marc Paul Simon,0.524,0.5529999999999999,490827.0,-10.032,0.495,-10.032,0.0764,39.0,10.0,39.0,10,1,1,['others']
9559,Marc Platt,0.855,0.624,215493.0,-14.567,0.247,-14.567,0.141,16.0,3.0,16.0,3,1,1,['others']
9560,Marc Shaiman,0.8545,0.3545,160453.5,-15.02,0.295,-15.02,0.0508,35.5,7.0,35.5,7,1,4,"['french movie tunes', 'hollywood', 'soundtrack']"
9561,Marc-André Hamelin,0.992,0.303,339733.0,-24.171,0.073,-24.171,0.0497,32.0,3.0,32.0,3,1,2,['classical piano']
9562,Marc-Antoine Charpentier,0.8625,0.529,102466.5,-12.792,0.1199,-12.792,0.0427,15.5,2.0,15.5,2,1,2,"['baroque', 'classical', 'early music', 'french baroque']"
9563,Marca MP,0.40328571399999996,0.702571429,221172.1429,-7.519857142999999,0.265285714,-7.519857142999999,0.066485714,71.28571429,10.0,71.28571429,10,1,7,['corridos tumbados']
9564,Marcel Amont,0.6459999999999999,0.873,159440.0,-10.624,0.142,-10.624,0.0404,20.0,9.0,20.0,9,1,2,"['accordeon', 'chanson', 'vintage chanson']"
9565,Marcel Khalifa,0.9540000000000001,0.484,557467.0,-19.668,0.114,-19.668,0.05,37.0,5.0,37.0,5,0,2,"['arab folk', 'arab pop', 'arabic jazz', 'lebanese pop', 'oud']"
9566,Marcel Sabiani,0.909,0.46399999999999997,315427.0,-21.81,0.107,-21.81,0.0522,2.0,0.0,2.0,0,1,1,['others']
9567,Marcela Gandara,0.512090909,0.575272727,280368.3636,-7.235909091,0.37518181799999994,-7.235909091,0.028945455,57.54545455,11.0,57.54545455,11,1,22,"['latin christian', 'latin worship']"
9568,Marcello Cortis,0.9490000000000001,0.5529999999999999,360720.0,-17.180999999999997,0.145,-17.180999999999997,0.127,1.0,10.0,1.0,10,1,1,['others']
9569,Marcelo Alvarez,0.9865,0.3095,214320.0,-17.0985,0.0988,-17.0985,0.04825,1.0,6.0,1.0,6,1,2,['classical tenor']
9570,Marci Lee,0.512,0.8809999999999999,131667.0,-8.342,0.23399999999999999,-8.342,0.054000000000000006,27.0,8.0,27.0,8,0,2,['others']
9571,Marcia Griffiths,0.289142857,0.705571429,208368.0,-8.672571429,0.275142857,-8.672571429,0.057457142999999995,48.0,6.0,48.0,6,1,7,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae', 'ska']"
9572,Marcia Van Dyke,0.9640000000000001,0.21,205240.0,-16.897000000000002,0.204,-16.897000000000002,0.0389,3.0,3.0,3.0,3,1,1,['others']
9573,Marcin Wasilewski Trio,0.93,0.307,431880.0,-22.9185,0.12555,-22.9185,0.0398,50.0,7.0,50.0,7,1,4,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'german jazz', 'italian jazz', 'jazz fusion', 'jazz trio', 'modern jazz trio', 'norwegian jazz', 'polish jazz', 'polish modern jazz', 'swedish jazz']"
9574,Marco Antonio Solís,0.328248101,0.565962025,244232.4557,-7.574278481,0.173253165,-7.574278481,0.032013924,53.37974684,9.0,53.37974684,9,1,79,"['grupera', 'latin', 'latin pop', 'regional mexican']"
9575,Marco Antonio Vázquez,0.8759999999999999,0.7390000000000001,141653.0,-10.742,0.0645,-10.742,0.0538,36.0,0.0,36.0,0,1,2,['mexican rock-and-roll']
9576,Marco Armani,0.0816,0.691,247907.0,-10.097000000000001,0.0637,-10.097000000000001,0.0252,46.0,0.0,46.0,0,1,2,['classic italian pop']
9577,Marco Barrientos,0.12813628,0.4342,325534.5333,-7.449066667,0.746066667,-7.449066667,0.048106667,53.46666667,9.0,53.46666667,9,1,15,"['latin christian', 'latin worship', 'rock cristiano']"
9578,Marco Beltrami,0.85,0.271,97093.0,-20.34,0.313,-20.34,0.0421,33.0,0.0,33.0,0,1,2,"['classic soundtrack', 'epicore', 'scorecore', 'soundtrack']"
9579,Marco Fornaciari,0.872,0.337,166267.0,-19.675,0.146,-19.675,0.0447,45.0,2.0,45.0,2,1,1,['others']
9580,Marco McKinnis,0.34600000000000003,0.725,293347.0,-8.799,0.0658,-8.799,0.0309,60.0,9.0,60.0,9,1,2,"['alternative r&b', 'indie r&b', 'trap soul']"
9581,Marco Sison,0.4885,0.371,265000.0,-16.7735,0.13699999999999998,-16.7735,0.02905,43.5,7.0,43.5,7,1,4,"['classic opm', 'kundiman', 'manila sound']"
9582,Marconi Union,0.7651428570000001,0.215557143,435156.2857,-20.88128571,0.136571429,-20.88128571,0.037871429,54.71428571,9.0,54.71428571,9,0,14,['ambient']
9583,Marcos,5.4600000000000006e-05,0.175,253333.0,-5.172000000000001,0.105,-5.172000000000001,0.0893,41.0,2.0,41.0,2,1,2,"['latin christian', 'latin worship']"
9584,Marcos Brunet,0.48966666700000006,0.356333333,444910.3333,-10.837,0.283666667,-10.837,0.032933332999999995,55.66666667,11.0,55.66666667,11,1,3,"['latin christian', 'latin worship']"
9585,Marcos Valle,0.646333333,0.654166667,189353.25,-11.23275,0.11530833300000001,-11.23275,0.046,33.16666667,5.0,33.16666667,5,0,24,"['bossa nova', 'brazilian boogie', 'mpb']"
9586,Marcos Vidal,0.733666667,0.443666667,380343.0,-11.62833333,0.183666667,-11.62833333,0.032966667000000005,51.0,5.0,51.0,5,1,6,"['latin christian', 'latin worship']"
9587,Marcos Witt,0.513761538,0.479307692,267750.3846,-11.73261538,0.542,-11.73261538,0.038153846,49.92307692,2.0,49.92307692,2,1,26,"['latin christian', 'latin worship']"
9588,Marcos Yaroide,0.593666667,0.461,245987.3333,-4.810333333,0.084633333,-4.810333333,0.036166667,52.0,1.0,52.0,1,1,6,"['latin christian', 'latin worship', 'rap cristiano']"
9589,Marcus,0.000699,0.7440000000000001,298080.0,-4.729,0.29600000000000004,-4.729,0.0739,36.0,1.0,36.0,1,1,2,['british singer-songwriter']
9590,Marcus Gilmore,0.965,0.445,396520.0,-26.924,0.121,-26.924,0.0397,50.0,3.0,50.0,3,1,1,['jazz drums']
9591,Marcus Johnson,0.345,0.789,210773.0,-8.124,0.11199999999999999,-8.124,0.0344,45.0,8.0,45.0,8,1,2,"['deep smooth jazz', 'smooth jazz']"
9592,Marcus Miller,0.1965,0.7425,336000.0,-14.613,0.08415,-14.613,0.04915,34.0,7.0,34.0,7,1,4,"['electric bass', 'instrumental funk', 'jazz funk', 'jazz fusion', 'modern funk']"
9593,Marcus Mumford,0.6137,0.549333333,186898.3333,-7.72,0.103866667,-7.72,0.0365,56.66666667,2.0,56.66666667,2,1,3,['british singer-songwriter']
9594,Marcus Roberts,0.8640000000000001,0.5255,260733.5,-23.320999999999998,0.13,-23.320999999999998,0.04425,24.0,8.0,24.0,8,1,4,"['jazz piano', 'stride']"
9595,Marcy Playground,0.24005375,0.53825,181268.5,-8.508,0.1244875,-8.508,0.0320875,44.25,7.0,44.25,7,1,16,"['alternative rock', 'pop rock', 'post-grunge']"
9596,Maren Morris,0.153353143,0.58947619,209054.8571,-5.370238095,0.194528571,-5.370238095,0.045757143,65.0952381,9.0,65.0952381,9,1,21,"['contemporary country', 'pop', 'texas country']"
9597,Maretu,0.00806,0.52,259231.0,-2.662,0.175,-2.662,0.0498,58.0,10.0,58.0,10,0,2,"['anime rock', 'vocaloid']"
9598,Mariachi México 70 De Pepe López,0.565,0.519,209187.0,-11.027999999999999,0.217,-11.027999999999999,0.0328,49.0,0.0,49.0,0,1,2,['others']
9599,Mariachi Santa María,0.1547,0.5579999999999999,223000.6667,-7.064,0.1464,-7.064,0.0404,51.66666667,7.0,51.66666667,7,1,6,['others']
9600,Mariachi Vargas De Tecalitlan,0.470142857,0.5254285710000001,169523.8571,-7.858857143,0.316857143,-7.858857143,0.054614286,39.28571429,7.0,39.28571429,7,1,14,"['bolero', 'mariachi', 'ranchera']"
9601,Mariachi los Mensajeros de José Isabel Paredes,0.7945,0.4095,158266.5,-9.0225,0.1153,-9.0225,0.02975,18.5,0.0,18.5,0,1,4,['others']
9602,Mariah,0.1677455,0.664333333,303028.5,-10.25766667,0.100533333,-10.25766667,0.053666667,39.66666667,5.0,39.66666667,5,1,12,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
9603,Mariah Carey,0.35419696100000003,0.572691176,253607.4657,-8.089406862999999,0.17665343100000003,-8.089406862999999,0.054518627,47.94607843,7.0,47.94607843,7,1,204,"['dance pop', 'pop', 'r&b', 'urban contemporary']"
9604,Marian Anderson,0.9826,0.3674,205506.4,-17.0622,0.11172,-17.0622,0.05552000000000001,12.4,1.0,12.4,1,1,5,"['classical contralto', 'spirituals']"
9605,Marian Lapsansky,0.958,0.203,166213.0,-36.28,0.07895,-36.28,0.04245,36.5,9.0,36.5,9,0,2,['others']
9606,Marian McPartland,0.930076923,0.476307692,191512.7692,-20.44276923,0.111669231,-20.44276923,0.043261537999999995,12.30769231,8.0,12.30769231,8,1,26,"['jazz piano', 'library music', 'stride']"
9607,Marian McPartland's Hickory House Trio,0.9890000000000001,0.485,211733.0,-19.893,0.613,-19.893,0.0473,7.0,0.0,7.0,0,1,2,['others']
9608,Marianas Trench,0.08457,0.5795,236147.625,-5.028375,0.1904625,-5.028375,0.0677625,52.625,4.0,52.625,4,1,16,"['canadian rock', 'neon pop punk', 'pixie', 'pop', 'pop punk', 'pop rock']"
9609,Marianne Faithfull,0.39796666700000005,0.638333333,250157.6667,-13.184000000000001,0.2135,-13.184000000000001,0.03715,39.16666667,4.0,39.16666667,4,1,12,"['british invasion', 'folk', 'folk rock', 'lilith', 'new wave pop', 'traditional folk']"
9610,Mariano Barba,0.485,0.589,272920.0,-8.146,0.077,-8.146,0.0278,63.0,2.0,63.0,2,1,2,"['banda', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']"
9611,Mariano Civico,0.426,0.626,309760.0,-6.7860000000000005,0.0948,-6.7860000000000005,0.0364,52.0,1.0,52.0,1,1,2,"['salsa', 'salsa colombiana', 'salsa international']"
9612,Marina Raye,0.9570000000000001,0.14400000000000002,510000.0,-18.654,0.122,-18.654,0.0414,40.0,4.0,40.0,4,0,2,"['healing', 'native american', 'native american flute']"
9613,Marine Girls,0.396,0.4175,136780.0,-17.593,0.182,-17.593,0.038,27.5,8.0,27.5,8,0,4,"['c86', 'twee pop']"
9614,Marinella,0.8045,0.574,200833.5,-11.8995,0.222,-11.8995,0.0447,35.5,11.0,35.5,11,0,4,"['classic greek pop', 'entehno', 'greek pop', 'laiko']"
9615,Marino,0.334011111,0.684185185,252772.96300000002,-13.92292593,0.126366667,-13.92292593,0.056607407,34.18518519,5.0,34.18518519,5,1,54,"['mariachi cristiano', 'shibuya-kei']"
9616,Marino Perez,0.745,0.828,186462.0,-5.647,0.16,-5.647,0.0345,37.0,10.0,37.0,10,0,2,"['bachata', 'merengue']"
9617,Mario,0.152921739,0.657826087,245533.8696,-6.982,0.173486957,-6.982,0.125208696,55.86956522,0.0,55.86956522,0,1,23,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'r&b', 'rap', 'urban contemporary']"
9618,"Mario ""El Cachorro"" Delgado",0.532,0.738,215937.6667,-2.667333333,0.266966667,-2.667333333,0.078333333,49.66666667,0.0,49.66666667,0,1,3,"['corrido', 'corridos tumbados', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']"
9619,Mario Abbate,0.9620000000000001,0.2945,238493.0,-15.607999999999999,0.1135,-15.607999999999999,0.03565,8.5,2.0,8.5,2,1,4,['canzone napoletana']
9620,Mario Borriello,0.982526316,0.263894737,214325.6316,-15.14336842,0.23094736800000001,-15.14336842,0.04272631599999999,11.84210526,0.0,11.84210526,0,1,19,['italian baritone']
9621,Mario Carlin,0.97925,0.23600000000000002,190730.0,-17.323,0.28125,-17.323,0.044625,6.75,5.0,6.75,5,1,4,['italian tenor']
9622,Mario Castelnuovo-Tedesco,0.9652222220000001,0.347777778,271289.7778,-26.85844444,0.107711111,-26.85844444,0.047366667,3.888888889,1.0,3.888888889,1,1,9,"['early modern classical', 'impressionism']"
9623,Mario Domm,0.13495,0.275,241385.0,-6.3125,0.0962,-6.3125,0.04185,61.0,3.0,61.0,3,1,4,['others']
9624,Mario Filippeschi,0.9715,0.3745,234963.25,-14.08925,0.21825,-14.08925,0.058525,1.125,0.0,1.125,0,1,8,['italian tenor']
9625,"Mario Filippeschi, Paolo Caroli, Orchestra del Teatro alla Scala di Milano, Tullio Serafin",0.963,0.504,169000.0,-15.263,0.107,-15.263,0.095,4.0,0.0,4.0,0,1,1,['others']
9626,Mario Lanza,0.950795699,0.264645161,187818.7849,-10.71567742,0.24186129,-10.71567742,0.038409677,1.9462365590000001,3.0,1.9462365590000001,3,1,93,"['adult standards', 'canzone napoletana', 'classical tenor', 'operatic pop']"
9627,Mario Ortiz Y Su Orquesta,0.6970000000000001,0.706,300533.0,-9.543,0.33299999999999996,-9.543,0.0361,41.0,7.0,41.0,7,1,2,['salsa international']
9628,Mario Petri,0.9744375,0.3725625,234935.625,-15.447125,0.21936875,-15.447125,0.116625,0.0625,0.0,0.0625,0,1,16,['italian bass']
9629,Mario Vazquez,0.0169,0.593,223613.0,-6.904,0.141,-6.904,0.135,50.0,9.0,50.0,9,0,2,['urban contemporary']
9630,Marisa Monte,0.228,0.461,205986.5,-14.2045,0.375,-14.2045,0.08605,57.0,2.0,57.0,2,1,4,"['bossa nova', 'mpb', 'nova mpb']"
9631,Marisela,0.634526316,0.656666667,222502.4035,-14.37754386,0.154368421,-14.37754386,0.034592982,46.47368421,4.0,46.47368421,4,1,57,"['grupera', 'latin', 'latin pop', 'ranchera']"
9632,Marissa O'Donnell,0.8340000000000001,0.561,317250.0,-9.446,0.258,-9.446,0.0592,47.0,2.0,47.0,2,1,1,['others']
9633,Marito Rivera Y Su Grupo Bravo,0.2935,0.8415,305032.0,-9.795,0.06845,-9.795,0.0344,37.0,9.0,37.0,9,1,4,['cumbia salvadorena']
9634,Mark Diamond,0.9279999999999999,0.45,195758.0,-11.423,0.10400000000000001,-11.423,0.0519,61.0,8.0,61.0,8,1,2,['indie cafe pop']
9635,Mark E. Smith,5.5700000000000005e-05,0.259,243253.0,-4.856,0.166,-4.856,0.0536,54.0,0.0,54.0,0,1,2,['others']
9636,Mark Ermler,0.8190000000000001,0.393444444,187306.6667,-22.06088889,0.120144444,-22.06088889,0.0361,28.33333333,2.0,28.33333333,2,1,18,['others']
9637,Mark Harris,0.0689,0.455,215249.0,-5.546,0.10800000000000001,-5.546,0.0306,39.0,10.0,39.0,10,1,2,"['christian alternative rock', 'christian music', 'worship']"
9638,Mark Howard,0.11199999999999999,0.6890000000000001,170413.0,-10.365,0.11599999999999999,-10.365,0.068,29.0,4.0,29.0,4,1,1,"['instrumental bluegrass', 'progressive bluegrass']"
9639,Mark Keali'i Ho'omalu,0.387,0.716,178180.0,-11.177,0.08545,-11.177,0.0357,66.5,2.0,66.5,2,1,2,['movie tunes']
9640,Mark Knopfler,0.538182353,0.477294118,285780.4706,-14.032,0.106788235,-14.032,0.0346,37.11764706,7.0,37.11764706,7,1,34,"['classic rock', 'folk rock', 'mellow gold', 'soft rock']"
9641,Mark Lanegan,0.461,0.46399999999999997,158867.0,-13.7345,0.085,-13.7345,0.03675,37.5,9.0,37.5,9,1,4,"['alternative rock', 'grunge', 'palm desert scene']"
9642,Mark Lindsay,0.19605714300000002,0.506285714,172148.7143,-7.5607142860000005,0.128785714,-7.5607142860000005,0.036685714,31.0,3.0,31.0,3,1,14,['bubblegum pop']
9643,Mark Linett,0.574769231,0.456,137145.8462,-11.83015385,0.11303846199999999,-11.83015385,0.037092308,18.0,10.0,18.0,10,1,13,['others']
9644,Mark Mancina,0.6436666670000001,0.236166667,206504.3333,-19.1035,0.1166,-19.1035,0.045416667,46.0,10.0,46.0,10,0,6,"['movie tunes', 'soundtrack']"
9645,Mark Moore,0.0143,0.617,242293.0,-10.39,0.292,-10.39,0.0449,35.0,5.0,35.0,5,1,2,['others']
9646,Mark Morrison,0.177382857,0.719571429,262529.1429,-9.185142857,0.19914285699999998,-9.185142857,0.109142857,54.42857143,0.0,54.42857143,0,1,7,"['british soul', 'new jack swing']"
9647,Mark O'Connor,0.475,0.433425,267246.75,-17.26875,0.18345,-17.26875,0.041525,27.25,4.0,27.25,4,1,4,"['bluegrass', 'jazz violin', 'progressive bluegrass']"
9648,Mark Ronson,0.013588999999999999,0.6174,238904.4,-6.7066,0.24806999999999998,-6.7066,0.08521000000000001,70.2,0.0,70.2,0,1,10,"['dance pop', 'pop']"
9649,Mark Saunders,0.223077778,0.628444444,283970.3333,-6.645666667,0.211577778,-6.645666667,0.066444444,35.88888889,11.0,35.88888889,11,1,9,['others']
9650,Mark Schatz,0.3888,0.4318,250653.2,-14.2262,0.19735999999999998,-14.2262,0.033839999999999995,29.0,9.0,29.0,9,1,10,['instrumental bluegrass']
9651,Mark Schultz,0.47193199999999996,0.3218,266658.8,-7.6358,0.11064,-7.6358,0.03236,38.2,6.0,38.2,6,1,10,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']"
9652,Mark Souzek,0.9940000000000001,0.345,105177.0,-24.203000000000003,0.165,-24.203000000000003,0.048,63.0,5.0,63.0,5,1,2,['others']
9653,Mark Wills,0.28751111100000004,0.563111111,223663.7778,-9.056888889,0.109955556,-9.056888889,0.031144444,43.77777778,5.0,43.77777778,5,1,18,"['contemporary country', 'country', 'country road']"
9654,Mark-Almond,0.491,0.6759999999999999,178493.0,-12.77,0.129,-12.77,0.0369,19.0,4.0,19.0,4,0,2,['others']
9655,Marko Penn,0.513,0.825,168632.0,-8.17,0.102,-8.17,0.0451,58.0,10.0,58.0,10,1,2,['cali rap']
9656,Markos Vamvakaris,0.9584256409999999,0.618953846,189704.2872,-11.11158462,0.155300513,-11.11158462,0.048722564,0.025641026,9.0,0.025641026,9,1,195,"['bouzouki', 'entehno', 'rebetiko']"
9657,Marky Mark And The Funky Bunch,0.11129666699999999,0.7483333329999999,294613.6667,-13.13666667,0.074966667,-13.13666667,0.08856666699999999,43.33333333,8.0,43.33333333,8,0,3,['others']
9658,Markéta Irglová,0.679,0.34,244133.0,-11.869000000000002,0.10099999999999999,-11.869000000000002,0.0279,64.0,0.0,64.0,0,1,2,"['chamber folk', 'melancholia']"
9659,Marlboro Festival Orchestra,0.9783333329999999,0.489,340093.0,-19.562,0.0686,-19.562,0.043833332999999995,0.666666667,10.0,0.666666667,10,1,3,['others']
9660,Marlboro Woodwind Ensemble,0.99,0.45799999999999996,384440.0,-22.941,0.151,-22.941,0.0387,9.0,3.0,9.0,3,1,2,['others']
9661,Marlena Shaw,0.42525,0.544375,300704.5,-10.272,0.217675,-10.272,0.0777,36.625,0.0,36.625,0,0,16,"['funk', 'jazz funk', 'soul', 'southern soul']"
9662,Marlene Dietrich,0.8212,0.386,187365.4,-17.7312,0.48396000000000006,-17.7312,0.0704,18.8,7.0,18.8,7,0,10,"['cabaret', 'torch song', 'vintage hollywood', 'vintage schlager']"
9663,Marmalade,0.364787333,0.48200000000000004,218831.0,-9.084333333,0.141433333,-9.084333333,0.030833332999999997,29.0,7.0,29.0,7,1,6,"['bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']"
9664,Marni Nixon,0.8232200000000001,0.40481999999999996,200509.1,-15.92266,0.24626599999999998,-15.92266,0.088328,27.36,10.0,27.36,10,1,50,['others']
9665,Maro Ajemian,0.98375,0.504083333,222241.0833,-23.58933333,0.131625,-23.58933333,0.07025,3.0,5.0,3.0,5,1,24,"['contemporary classical piano', 'prepared piano']"
9666,Maroon 5,0.129490156,0.65312766,220610.0496,-5.442673759,0.216921277,-5.442673759,0.057736879000000005,55.43971631,1.0,55.43971631,1,1,141,"['pop', 'pop rock']"
9667,Marques Houston,0.17062,0.7104,254845.4,-5.497999999999999,0.12568,-5.497999999999999,0.15024,47.8,10.0,47.8,10,1,10,"['deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']"
9668,Marrano González,0.304,0.75,204307.0,-8.468,0.212,-8.468,0.0405,51.0,10.0,51.0,10,1,2,['others']
9669,Marshall Chapman,0.332,0.523,206907.0,-7.356,0.109,-7.356,0.0494,24.0,11.0,24.0,11,1,2,['others']
9670,Marshall Crenshaw,0.0926,0.603,141000.0,-12.79,0.1,-12.79,0.0337,43.0,10.0,43.0,10,1,2,"['jangle pop', 'pop rock', 'power pop', 'pub rock', 'roots rock']"
9671,Marshall Royal,0.770375,0.494875,126069.75,-8.140875,0.2748,-8.140875,0.0698125,23.25,5.0,23.25,5,1,8,['jazz saxophone']
9672,Marshmello,0.06235452599999999,0.651605263,200365.2895,-3.406289474,0.188689474,-3.406289474,0.07461842099999999,67.55263158,4.0,67.55263158,4,1,38,"['brostep', 'pop', 'progressive electro house']"
9673,Marta Acuna,0.0386,0.581,375973.0,-11.892999999999999,0.165,-11.892999999999999,0.0746,37.0,9.0,37.0,9,1,2,['others']
9674,Marta Sanders,0.733,0.32299999999999995,206333.0,-7.236000000000001,0.0831,-7.236000000000001,0.0319,32.0,4.0,32.0,4,1,1,['others']
9675,Marta Sánchez,0.271855,0.804,229006.5,-4.803999999999999,0.096,-4.803999999999999,0.05495,67.5,6.0,67.5,6,1,4,"['latin pop', 'spanish pop']"
